admission_date,disease_type,actual_patient_count,expected_multiplier,temperature,humidity,weather_condition,aqi,is_holiday,holiday_name,days_after_holiday
2023-11-28,Kidney Disease,2,0.85,31.62,62.4,Haze,204,False,None,0
2023-11-28,Diabetes,2,0.95,29.98,61.74,Cloudy,108,False,None,0
2023-11-29,Respiratory Infection,3,0.82,28.57,71.16,Cloudy,147,False,None,0
2023-11-29,Hypertension,2,1.15,27.15,61.54,Haze,237,False,None,0
2023-11-29,Heart Disease,3,0.9,32.41,63.69,Haze,171,False,None,0
2023-11-30,Respiratory Infection,3,0.81,22.56,46.93,Clear,74,False,None,0
2023-11-30,Kidney Disease,1,1.03,34.15,48.59,Smoke,279,False,None,0
2023-11-30,Respiratory Infection,4,0.94,28.23,94.95,Rain,52,False,None,0
2023-12-01,Hypertension,3,1.14,30.72,65.93,Haze,195,False,None,0
2023-12-02,Respiratory Infection,4,1.17,24.81,61.39,Haze,237,False,None,0
2023-12-02,Heart Disease,3,1.12,25.32,79.48,Cloudy,84,False,None,0
2023-12-02,Hypertension,3,0.87,28.43,46.65,Smoke,348,False,None,0
2023-12-02,Respiratory Infection,4,0.84,23.35,86.6,Rain,65,False,None,0
2023-12-02,Malaria,1,1.08,25.67,24.4,Sunny,75,False,None,0
2023-12-03,Pediatric Illness,3,1.07,23.07,57.26,Haze,175,False,None,0
2023-12-03,Kidney Disease,1,0.82,28.25,31.3,Sunny,82,False,None,0
2023-12-04,Diabetes,2,0.82,23.77,66.7,Haze,179,False,None,0
2023-12-05,Diabetes,2,0.96,25.4,57.73,Haze,155,False,None,0
2023-12-06,Hypertension,3,1.16,24.43,55.28,Haze,191,False,None,0
2023-12-07,Malaria,2,0.83,24.62,50.14,Haze,165,False,None,0
2023-12-07,Pediatric Illness,3,1.15,31.34,50.96,Haze,244,False,None,0
2023-12-08,Heart Disease,4,0.9,23.8,51.42,Haze,229,False,None,0
2023-12-09,Gastroenteritis,1,1.16,25.54,76.45,Cloudy,110,False,None,0
2023-12-09,Malaria,1,0.81,23.49,75.47,Cloudy,141,False,None,0
2023-12-09,Malaria,1,0.91,26.72,69.74,Haze,205,False,None,0
2023-12-10,Respiratory Infection,4,0.96,28.83,36.54,Smoke,245,False,None,0
2023-12-10,Respiratory Infection,4,0.97,26.26,57.69,Haze,184,False,None,0
2023-12-10,Pediatric Illness,3,0.82,27.71,46.13,Smoke,268,False,None,0
2023-12-11,Malaria,2,1.1,25.15,46.2,Smoke,264,False,None,0
2023-12-11,Respiratory Infection,2,0.92,22.89,37.88,Sunny,55,False,None,0
2023-12-12,Kidney Disease,2,1.04,30.74,54.82,Haze,218,False,None,0
2023-12-14,Gastroenteritis,1,0.93,24.83,41.76,Sunny,67,False,None,0
2023-12-14,Pediatric Illness,1,1.12,21.62,24.11,Sunny,80,False,None,0
2023-12-15,Gastroenteritis,1,0.92,16.18,73.85,Cloudy,89,False,None,0
2023-12-16,Kidney Disease,2,1.15,26.94,32.13,Smoke,297,False,None,0
2023-12-17,Respiratory Infection,4,1.17,24.69,53.77,Haze,185,False,None,0
2023-12-17,Malaria,1,1.05,29.56,41.32,Clear,65,False,None,0
2023-12-17,Diabetes,2,1.08,22.9,29.15,Sunny,45,False,None,0
2023-12-17,Pediatric Illness,2,0.96,25.52,67.83,Haze,234,False,None,0
2023-12-18,Gastroenteritis,2,1.14,26.93,24.43,Sunny,74,False,None,0
2023-12-18,Hypertension,2,1.03,25.07,65.37,Haze,156,False,None,0
2023-12-20,Pediatric Illness,3,1.16,22.86,86.36,Rain,79,False,None,0
2023-12-20,Pediatric Illness,2,1.18,21.3,31.2,Smoke,284,False,None,0
2023-12-20,Pediatric Illness,2,0.82,22.53,50.0,Haze,201,False,None,0
2023-12-20,Hypertension,2,1.02,22.57,61.35,Cloudy,129,False,None,0
2023-12-21,Pediatric Illness,3,1.18,23.85,79.18,Rain,64,False,None,0
2023-12-21,Malaria,1,0.97,27.56,66.78,Cloudy,92,False,None,0
2023-12-21,Malaria,2,0.83,22.35,66.16,Haze,244,False,None,0
2023-12-22,Malaria,1,0.96,24.39,68.77,Haze,191,False,None,0
2023-12-23,Malaria,1,1.0,22.91,21.57,Sunny,80,False,None,0
2023-12-23,Pediatric Illness,3,0.91,24.58,60.19,Haze,203,False,None,0
2023-12-24,Hypertension,2,0.89,22.04,62.94,Haze,188,False,None,0
2023-12-25,Hypertension,2,0.92,23.74,67.09,Cloudy,100,True,Christmas,0
2023-12-25,Pediatric Illness,4,1.07,27.23,39.43,Smoke,343,True,Christmas,0
2023-12-25,Heart Disease,3,1.01,24.38,70.79,Cloudy,89,True,Christmas,0
2023-12-26,Hypertension,2,0.92,21.49,56.9,Haze,241,False,None,1
2023-12-26,Respiratory Infection,3,0.94,21.96,52.59,Haze,175,False,None,1
2023-12-27,Kidney Disease,2,1.18,25.18,66.51,Haze,177,False,None,2
2023-12-27,Diabetes,2,1.13,28.59,20.97,Sunny,49,False,None,2
2023-12-27,Kidney Disease,2,0.94,22.68,68.23,Cloudy,145,False,None,2
2023-12-27,Pediatric Illness,2,1.15,26.48,67.5,Cloudy,99,False,None,2
2023-12-27,Hypertension,2,1.11,22.12,64.27,Cloudy,80,False,None,2
2023-12-28,Heart Disease,5,0.86,25.15,90.63,Rain,58,False,None,3
2023-12-29,Pediatric Illness,2,1.09,23.93,42.94,Clear,55,False,None,4
2023-12-29,Gastroenteritis,2,1.03,26.58,53.34,Haze,249,False,None,4
2023-12-29,Kidney Disease,3,1.15,28.03,90.05,Rain,37,False,None,4
2023-12-30,Malaria,1,1.19,24.47,40.02,Smoke,257,False,None,5
2023-12-30,Respiratory Infection,4,1.02,25.29,57.95,Haze,247,False,None,5
2023-12-30,Hypertension,2,1.14,25.7,76.66,Cloudy,131,False,None,5
2023-12-30,Respiratory Infection,4,0.91,24.56,58.82,Haze,169,False,None,5
2023-12-30,Malaria,2,0.99,25.85,59.42,Haze,168,False,None,5
2023-12-31,Gastroenteritis,2,0.84,24.61,52.5,Haze,202,False,None,6
2023-12-31,Hypertension,3,0.86,25.36,42.92,Sunny,89,False,None,6
2024-01-01,Gastroenteritis,2,0.93,23.45,62.35,Cloudy,131,True,New Year's Day,0
2024-01-01,Hypertension,3,1.07,23.09,58.71,Haze,189,True,New Year's Day,0
2024-01-01,Diabetes,3,0.93,21.07,61.88,Cloudy,126,True,New Year's Day,0
2024-01-02,Pediatric Illness,2,1.2,24.96,70.25,Cloudy,110,False,None,1
2024-01-02,Diabetes,2,1.17,28.4,85.94,Rain,53,False,None,1
2024-01-04,Pediatric Illness,4,1.08,26.35,68.32,Cloudy,122,False,None,3
2024-01-05,Diabetes,4,0.95,22.85,79.0,Cloudy,120,False,None,4
2024-01-06,Pediatric Illness,4,1.17,28.82,67.81,Haze,208,False,None,5
2024-01-06,Heart Disease,2,0.95,19.41,40.51,Clear,90,False,None,5
2024-01-07,Pediatric Illness,3,1.06,26.85,60.45,Haze,214,False,None,6
2024-01-07,Kidney Disease,1,1.13,22.26,38.34,Clear,96,False,None,6
2024-01-08,Gastroenteritis,3,0.91,25.16,48.02,Smoke,206,False,None,7
2024-01-08,Heart Disease,4,1.19,26.7,55.68,Haze,249,False,None,7
2024-01-09,Heart Disease,3,1.1,30.49,69.71,Haze,187,False,None,0
2024-01-09,Gastroenteritis,2,0.9,21.34,63.42,Cloudy,87,False,None,0
2024-01-10,Kidney Disease,2,1.14,28.05,67.13,Cloudy,138,False,None,0
2024-01-10,Gastroenteritis,2,0.9,21.99,56.2,Haze,243,False,None,0
2024-01-11,Malaria,1,0.82,28.47,69.28,Haze,188,False,None,0
2024-01-11,Pediatric Illness,3,0.99,26.6,47.34,Clear,57,False,None,0
2024-01-12,Heart Disease,3,0.84,23.15,44.76,Clear,92,False,None,0
2024-01-12,Kidney Disease,1,0.95,27.57,76.05,Cloudy,82,False,None,0
2024-01-12,Respiratory Infection,4,0.8,27.91,66.36,Haze,236,False,None,0
2024-01-13,Diabetes,3,0.97,26.14,70.25,Cloudy,129,True,Lohri,0
2024-01-13,Pediatric Illness,2,0.82,24.46,66.89,Cloudy,82,True,Lohri,0
2024-01-13,Kidney Disease,2,0.92,25.69,55.76,Haze,199,True,Lohri,0
2024-01-13,Hypertension,2,0.91,28.59,65.25,Haze,195,True,Lohri,0
2024-01-14,Malaria,1,1.01,19.56,44.96,Clear,72,True,Makar Sankranti,0
2024-01-14,Pediatric Illness,2,0.88,18.88,56.05,Haze,175,True,Makar Sankranti,0
2024-01-14,Respiratory Infection,2,1.14,28.29,38.64,Clear,75,True,Makar Sankranti,0
2024-01-14,Heart Disease,3,0.85,25.1,62.34,Cloudy,116,True,Makar Sankranti,0
2024-01-14,Gastroenteritis,2,1.11,26.35,68.71,Cloudy,85,True,Makar Sankranti,0
2024-01-14,Diabetes,1,0.87,22.23,43.82,Clear,59,True,Makar Sankranti,0
2024-01-15,Pediatric Illness,3,0.9,25.68,51.81,Haze,244,False,None,2
2024-01-15,Heart Disease,4,1.1,21.2,62.91,Haze,154,False,None,2
2024-01-15,Respiratory Infection,3,0.89,24.99,57.81,Haze,216,False,None,2
2024-01-16,Hypertension,2,0.88,21.89,35.09,Sunny,86,False,None,3
2024-01-16,Heart Disease,3,1.02,24.81,75.0,Cloudy,117,False,None,3
2024-01-16,Heart Disease,4,1.12,22.61,53.26,Haze,198,False,None,3
2024-01-16,Hypertension,4,0.88,25.24,47.64,Smoke,343,False,None,3
2024-01-17,Kidney Disease,2,0.92,21.65,77.03,Cloudy,134,False,None,4
2024-01-17,Diabetes,3,1.14,24.6,53.73,Clear,55,False,None,4
2024-01-18,Hypertension,2,1.2,25.51,53.3,Haze,208,False,None,5
2024-01-18,Respiratory Infection,5,0.86,27.83,40.45,Smoke,317,False,None,5
2024-01-19,Hypertension,2,1.01,22.8,67.01,Haze,206,False,None,6
2024-01-19,Gastroenteritis,3,0.84,22.18,63.47,Haze,246,False,None,6
2024-01-19,Pediatric Illness,4,0.93,19.13,41.13,Smoke,310,False,None,6
2024-01-19,Pediatric Illness,3,1.01,28.48,30.49,Smoke,321,False,None,6
2024-01-20,Hypertension,3,1.04,22.31,47.66,Clear,97,False,None,7
2024-01-21,Pediatric Illness,3,0.86,23.99,54.49,Haze,195,False,None,7
2024-01-21,Gastroenteritis,2,0.82,30.58,68.12,Haze,163,False,None,7
2024-01-21,Gastroenteritis,2,0.85,27.83,71.16,Cloudy,120,False,None,7
2024-01-22,Diabetes,2,0.9,28.25,40.95,Smoke,296,False,None,0
2024-01-22,Gastroenteritis,2,1.01,23.53,68.5,Cloudy,112,False,None,0
2024-01-22,Hypertension,2,0.91,23.87,76.06,Cloudy,109,False,None,0
2024-01-23,Heart Disease,3,0.9,20.92,49.16,Clear,77,False,None,0
2024-01-24,Diabetes,2,1.03,29.06,44.99,Sunny,53,False,None,0
2024-01-24,Gastroenteritis,2,0.91,19.34,60.52,Haze,218,False,None,0
2024-01-25,Hypertension,2,1.14,21.33,57.91,Haze,167,False,None,0
2024-01-25,Diabetes,2,0.87,26.68,69.62,Cloudy,82,False,None,0
2024-01-25,Hypertension,3,1.02,29.22,61.81,Haze,159,False,None,0
2024-01-26,Malaria,1,0.87,19.95,32.54,Smoke,258,False,None,0
2024-01-26,Gastroenteritis,2,1.12,22.54,37.31,Clear,71,False,None,0
2024-01-27,Hypertension,3,0.88,25.33,61.25,Haze,244,False,None,0
2024-01-27,Diabetes,2,1.15,23.32,81.31,Rain,64,False,None,0
2024-01-28,Heart Disease,3,0.82,25.82,52.25,Haze,207,False,None,0
2024-01-29,Diabetes,3,0.84,26.47,79.67,Cloudy,83,False,None,0
2024-01-30,Pediatric Illness,3,1.02,25.11,57.57,Haze,191,False,None,0
2024-01-31,Diabetes,2,0.97,23.7,23.46,Sunny,61,False,None,0
2024-01-31,Gastroenteritis,2,0.82,28.97,74.38,Cloudy,114,False,None,0
2024-01-31,Pediatric Illness,2,0.93,28.23,73.96,Cloudy,100,False,None,0
2024-02-01,Gastroenteritis,2,1.11,26.25,66.84,Haze,222,False,None,0
2024-02-02,Kidney Disease,1,1.09,24.35,42.33,Clear,87,False,None,0
2024-02-02,Pediatric Illness,2,0.98,31.21,49.21,Clear,55,False,None,0
2024-02-02,Diabetes,3,1.09,25.42,53.12,Clear,63,False,None,0
2024-02-03,Diabetes,3,1.2,23.85,60.76,Haze,234,False,None,0
2024-02-03,Heart Disease,3,0.99,33.46,82.6,Rain,39,False,None,0
2024-02-04,Gastroenteritis,2,0.82,26.56,53.13,Haze,235,False,None,0
2024-02-05,Malaria,1,1.12,29.86,61.93,Haze,186,False,None,0
2024-02-05,Malaria,1,0.94,22.71,29.88,Sunny,76,False,None,0
2024-02-05,Malaria,1,1.05,33.1,77.78,Cloudy,120,False,None,0
2024-02-06,Diabetes,3,1.09,25.89,57.9,Haze,242,False,None,0
2024-02-06,Heart Disease,4,0.83,31.39,62.49,Haze,215,False,None,0
2024-02-06,Kidney Disease,2,1.2,28.53,67.24,Haze,197,False,None,0
2024-02-06,Kidney Disease,2,1.2,27.71,44.54,Smoke,349,False,None,0
2024-02-07,Pediatric Illness,2,1.2,24.62,67.39,Haze,217,False,None,0
2024-02-07,Diabetes,2,0.84,24.41,53.75,Haze,151,False,None,0
2024-02-09,Hypertension,2,1.14,32.16,61.6,Cloudy,105,False,None,0
2024-02-09,Malaria,1,1.07,25.5,61.19,Haze,235,False,None,0
2024-02-11,Malaria,1,1.13,29.08,51.32,Haze,151,False,None,0
2024-02-11,Heart Disease,2,0.82,28.17,46.83,Clear,69,False,None,0
2024-02-13,Malaria,1,1.06,33.18,62.58,Haze,161,False,None,0
2024-02-14,Respiratory Infection,4,1.19,25.69,66.89,Haze,208,False,None,0
2024-02-14,Gastroenteritis,2,0.82,31.42,85.23,Rain,37,False,None,0
2024-02-14,Respiratory Infection,3,1.04,30.7,28.11,Sunny,73,False,None,0
2024-02-15,Hypertension,2,1.03,26.29,75.88,Cloudy,147,False,None,0
2024-02-16,Malaria,1,1.08,21.72,38.58,Smoke,281,False,None,0
2024-02-16,Malaria,2,0.94,29.73,61.42,Cloudy,85,False,None,0
2024-02-16,Gastroenteritis,2,0.84,27.29,53.31,Haze,248,False,None,0
2024-02-16,Malaria,1,0.87,29.72,62.51,Haze,207,False,None,0
2024-02-17,Hypertension,2,1.18,31.04,22.65,Sunny,47,False,None,0
2024-02-17,Gastroenteritis,2,1.01,30.18,45.48,Clear,75,False,None,0
2024-02-17,Gastroenteritis,2,0.8,31.87,63.2,Cloudy,112,False,None,0
2024-02-18,Kidney Disease,1,0.91,31.57,47.2,Clear,65,False,None,0
2024-02-18,Kidney Disease,1,1.12,36.05,61.22,Haze,197,False,None,0
2024-02-18,Diabetes,3,1.12,28.55,65.37,Haze,161,False,None,0
2024-02-19,Gastroenteritis,2,1.19,20.59,79.57,Rain,38,False,None,0
2024-02-19,Diabetes,3,1.18,23.36,57.86,Haze,219,False,None,0
2024-02-19,Gastroenteritis,2,1.16,25.34,65.35,Cloudy,108,False,None,0
2024-02-21,Heart Disease,2,0.89,27.14,50.5,Haze,194,False,None,0
2024-02-22,Respiratory Infection,5,1.05,26.71,52.36,Haze,219,False,None,0
2024-02-22,Hypertension,2,1.16,32.81,66.67,Haze,184,False,None,0
2024-02-23,Respiratory Infection,4,0.82,25.71,63.63,Haze,244,False,None,0
2024-02-23,Pediatric Illness,3,0.98,26.49,79.7,Cloudy,136,False,None,0
2024-02-24,Kidney Disease,1,1.1,26.8,41.23,Clear,62,False,None,0
2024-02-24,Kidney Disease,1,1.13,24.3,60.81,Cloudy,143,False,None,0
2024-02-24,Heart Disease,3,1.2,25.51,75.01,Cloudy,136,False,None,0
2024-02-25,Respiratory Infection,4,1.07,27.62,69.19,Cloudy,85,False,None,0
2024-02-26,Hypertension,2,0.93,26.17,75.55,Cloudy,106,False,None,0
2024-02-26,Diabetes,3,0.9,25.99,73.76,Cloudy,110,False,None,0
2024-02-26,Malaria,2,0.95,30.32,60.6,Haze,163,False,None,0
2024-02-26,Diabetes,2,1.0,27.32,37.97,Sunny,69,False,None,0
2024-02-27,Kidney Disease,2,1.19,20.23,50.24,Haze,174,False,None,0
2024-02-28,Heart Disease,3,0.92,24.79,60.96,Haze,167,False,None,0
2024-02-28,Diabetes,2,0.91,30.02,56.5,Haze,153,False,None,0
2024-02-28,Malaria,1,1.08,27.09,54.32,Clear,56,False,None,0
2024-02-29,Diabetes,2,1.07,34.7,40.12,Clear,70,False,None,0
2024-03-01,Malaria,1,0.81,35.74,67.65,Cloudy,101,False,None,0
2024-03-01,Kidney Disease,2,1.07,26.44,61.55,Haze,201,False,None,0
2024-03-01,Respiratory Infection,3,1.15,29.19,76.59,Cloudy,99,False,None,0
2024-03-02,Gastroenteritis,2,1.15,28.93,46.05,Clear,79,False,None,0
2024-03-02,Kidney Disease,2,0.88,33.59,46.41,Smoke,297,False,None,0
2024-03-03,Kidney Disease,2,0.87,31.47,69.76,Haze,198,False,None,0
2024-03-03,Heart Disease,3,0.94,30.87,69.46,Haze,169,False,None,0
2024-03-05,Malaria,1,1.18,29.46,36.14,Sunny,45,False,None,0
2024-03-06,Malaria,2,1.14,29.49,56.09,Haze,218,False,None,0
2024-03-06,Pediatric Illness,2,1.07,30.87,48.31,Clear,90,False,None,0
2024-03-07,Gastroenteritis,2,0.9,34.56,61.47,Haze,215,False,None,0
2024-03-08,Gastroenteritis,2,1.13,30.08,40.1,Smoke,226,False,None,0
2024-03-08,Malaria,1,1.09,32.3,68.97,Haze,234,False,None,0
2024-03-08,Malaria,2,0.88,30.27,41.76,Smoke,300,False,None,0
2024-03-09,Pediatric Illness,3,1.18,29.35,63.27,Haze,161,False,None,0
2024-03-10,Hypertension,2,1.02,23.02,87.85,Rain,63,False,None,0
2024-03-10,Hypertension,3,0.92,28.82,51.33,Haze,154,False,None,0
2024-03-10,Malaria,1,0.96,32.78,35.71,Clear,75,False,None,0
2024-03-11,Hypertension,3,1.01,31.74,69.5,Cloudy,142,False,None,0
2024-03-11,Respiratory Infection,3,0.85,31.35,40.63,Sunny,73,False,None,0
2024-03-11,Heart Disease,4,1.01,35.28,41.67,Clear,69,False,None,0
2024-03-12,Kidney Disease,2,1.09,30.24,59.79,Haze,178,False,None,0
2024-03-12,Kidney Disease,1,1.03,35.26,40.27,Clear,52,False,None,0
2024-03-12,Pediatric Illness,3,1.11,30.17,69.23,Cloudy,148,False,None,0
2024-03-12,Respiratory Infection,4,0.85,35.19,47.98,Smoke,293,False,None,0
2024-03-12,Pediatric Illness,3,0.82,32.69,76.81,Cloudy,113,False,None,0
2024-03-14,Respiratory Infection,4,1.09,26.41,33.12,Smoke,308,False,None,0
2024-03-14,Pediatric Illness,2,1.03,27.22,44.4,Clear,72,False,None,0
2024-03-14,Respiratory Infection,3,1.01,30.16,55.08,Haze,211,False,None,0
2024-03-16,Kidney Disease,1,1.16,34.14,58.22,Haze,184,False,None,0
2024-03-16,Heart Disease,2,0.84,34.1,68.1,Cloudy,121,False,None,0
2024-03-18,Hypertension,2,1.15,34.42,43.82,Smoke,260,False,None,0
2024-03-19,Kidney Disease,2,1.08,31.3,43.91,Smoke,251,False,None,0
2024-03-19,Diabetes,2,0.97,35.42,31.45,Sunny,59,False,None,0
2024-03-19,Kidney Disease,2,1.04,32.39,59.58,Haze,160,False,None,0
2024-03-19,Diabetes,3,0.85,36.11,54.37,Haze,155,False,None,0
2024-03-20,Kidney Disease,1,1.04,31.36,57.72,Haze,218,False,None,0
2024-03-20,Malaria,1,1.07,30.82,54.95,Clear,64,False,None,0
2024-03-21,Kidney Disease,2,0.99,36.17,66.63,Haze,196,False,None,0
2024-03-21,Heart Disease,2,0.81,34.47,53.52,Haze,171,False,None,0
2024-03-21,Heart Disease,4,1.01,27.4,77.27,Rain,63,False,None,0
2024-03-22,Gastroenteritis,2,0.95,32.16,35.35,Clear,80,False,None,0
2024-03-22,Diabetes,3,1.06,34.68,60.29,Haze,160,False,None,0
2024-03-23,Respiratory Infection,3,1.18,26.59,53.0,Clear,55,False,None,0
2024-03-23,Diabetes,3,1.18,30.16,62.77,Haze,215,False,None,0
2024-03-24,Kidney Disease,2,1.05,36.24,58.24,Haze,237,False,None,0
2024-03-24,Malaria,2,0.89,29.86,37.93,Smoke,235,False,None,0
2024-03-25,Pediatric Illness,2,1.17,28.54,29.47,Sunny,48,True,Holi,0
2024-03-25,Pediatric Illness,2,1.04,30.91,62.58,Cloudy,112,True,Holi,0
2024-03-25,Pediatric Illness,2,0.8,30.69,68.65,Haze,157,True,Holi,0
2024-03-26,Heart Disease,3,1.02,33.04,21.0,Sunny,85,False,None,1
2024-03-28,Respiratory Infection,9,1.09,40.77,52.37,Haze,246,False,None,3
2024-03-29,Pediatric Illness,3,1.07,30.22,91.01,Rain,52,False,None,4
2024-03-29,Respiratory Infection,4,0.81,36.04,26.65,Sunny,89,False,None,4
2024-03-29,Respiratory Infection,6,0.85,27.22,43.68,Smoke,319,False,None,4
2024-03-30,Malaria,2,1.19,32.7,91.25,Rain,65,False,None,5
2024-03-30,Hypertension,3,1.04,31.23,48.04,Clear,97,False,None,5
2024-03-30,Diabetes,4,0.96,28.05,63.95,Haze,202,False,None,5
2024-03-30,Malaria,1,1.07,31.13,31.32,Sunny,87,False,None,5
2024-03-31,Gastroenteritis,2,1.12,28.68,49.28,Clear,91,False,None,6
2024-03-31,Malaria,2,0.86,30.19,54.38,Haze,202,False,None,6
2024-03-31,Heart Disease,3,1.17,29.39,61.75,Cloudy,124,False,None,6
2024-03-31,Kidney Disease,2,1.05,34.65,64.27,Haze,215,False,None,6
2024-03-31,Gastroenteritis,2,0.8,31.16,60.06,Haze,151,False,None,6
2024-03-31,Respiratory Infection,5,1.16,30.62,68.96,Haze,186,False,None,6
2024-04-01,Pediatric Illness,2,1.08,29.28,21.26,Sunny,42,False,None,7
2024-04-01,Pediatric Illness,4,1.09,37.88,61.01,Haze,165,False,None,7
2024-04-01,Kidney Disease,2,1.01,38.95,66.39,Haze,237,False,None,7
2024-04-01,Kidney Disease,2,1.11,32.15,53.69,Haze,156,False,None,7
2024-04-03,Pediatric Illness,4,0.93,32.93,66.37,Haze,210,False,None,0
2024-04-03,Malaria,2,1.02,33.27,65.27,Haze,201,False,None,0
2024-04-03,Malaria,1,1.07,35.11,54.84,Haze,200,False,None,0
2024-04-03,Diabetes,3,1.08,30.65,66.44,Haze,179,False,None,0
2024-04-03,Heart Disease,5,1.03,35.37,71.49,Cloudy,137,False,None,0
2024-04-04,Gastroenteritis,2,0.89,35.82,51.26,Haze,161,False,None,0
2024-04-04,Gastroenteritis,2,1.16,34.03,28.24,Sunny,66,False,None,0
2024-04-05,Pediatric Illness,4,1.08,34.55,59.51,Haze,225,False,None,0
2024-04-05,Gastroenteritis,2,0.92,33.05,41.81,Smoke,276,False,None,0
2024-04-06,Heart Disease,4,1.19,35.02,39.88,Sunny,46,False,None,0
2024-04-06,Pediatric Illness,3,1.04,35.79,41.74,Smoke,344,False,None,0
2024-04-07,Pediatric Illness,2,1.16,36.59,61.13,Haze,152,False,None,0
2024-04-07,Diabetes,3,0.99,32.42,36.39,Clear,97,False,None,0
2024-04-08,Heart Disease,3,0.87,33.67,35.96,Smoke,268,False,None,0
2024-04-08,Pediatric Illness,3,1.09,32.04,52.6,Clear,52,False,None,0
2024-04-08,Malaria,1,1.05,29.67,56.14,Haze,185,False,None,0
2024-04-08,Heart Disease,2,1.0,31.08,60.61,Cloudy,99,False,None,0
2024-04-09,Hypertension,1,1.07,33.83,35.26,Sunny,48,False,None,0
2024-04-10,Hypertension,2,0.96,36.91,59.93,Haze,162,False,None,0
2024-04-10,Respiratory Infection,4,1.14,35.53,51.98,Haze,177,False,None,0
2024-04-12,Heart Disease,2,1.15,32.43,30.24,Sunny,87,False,None,0
2024-04-12,Pediatric Illness,3,0.86,36.4,39.85,Smoke,250,False,None,0
2024-04-12,Pediatric Illness,4,1.01,37.06,64.7,Haze,236,False,None,0
2024-04-12,Gastroenteritis,3,1.14,38.79,45.73,Smoke,332,False,None,0
2024-04-12,Diabetes,3,0.99,37.09,49.68,Clear,67,False,None,0
2024-04-12,Diabetes,2,1.05,35.0,58.77,Haze,211,False,None,0
2024-04-12,Gastroenteritis,2,1.16,31.63,66.34,Cloudy,140,False,None,0
2024-04-13,Heart Disease,3,1.04,32.6,69.94,Haze,200,False,None,0
2024-04-14,Diabetes,2,1.15,26.24,79.65,Rain,74,False,None,0
2024-04-14,Kidney Disease,2,1.03,39.09,52.82,Haze,201,False,None,0
2024-04-15,Pediatric Illness,3,1.02,35.5,50.72,Haze,196,False,None,0
2024-04-15,Kidney Disease,2,0.84,35.18,81.3,Rain,57,False,None,0
2024-04-15,Pediatric Illness,3,1.13,38.14,72.4,Cloudy,85,False,None,0
2024-04-16,Gastroenteritis,2,1.17,36.01,85.01,Rain,74,False,None,0
2024-04-16,Malaria,2,1.13,34.72,89.78,Rain,64,False,None,0
2024-04-16,Malaria,1,1.0,30.21,49.29,Clear,52,False,None,0
2024-04-17,Malaria,1,0.92,30.31,42.01,Sunny,56,False,None,0
2024-04-17,Malaria,2,1.2,31.72,54.65,Haze,213,False,None,0
2024-04-17,Pediatric Illness,3,0.85,38.87,57.0,Haze,192,False,None,0
2024-04-17,Kidney Disease,2,1.04,33.0,59.75,Haze,192,False,None,0
2024-04-18,Gastroenteritis,1,0.85,32.87,28.15,Sunny,87,False,None,0
2024-04-19,Heart Disease,3,0.9,28.78,65.1,Haze,245,False,None,0
2024-04-20,Gastroenteritis,3,0.88,32.46,67.63,Haze,239,False,None,0
2024-04-20,Gastroenteritis,2,1.1,37.53,30.94,Smoke,224,False,None,0
2024-04-20,Pediatric Illness,4,0.87,36.87,80.14,Rain,77,False,None,0
2024-04-20,Hypertension,3,0.88,29.26,59.12,Haze,228,False,None,0
2024-04-21,Respiratory Infection,4,0.95,38.36,79.84,Cloudy,124,False,None,0
2024-04-21,Gastroenteritis,3,1.19,31.44,42.55,Smoke,331,False,None,0
2024-04-21,Diabetes,3,0.94,32.72,55.54,Haze,205,False,None,0
2024-04-21,Kidney Disease,2,1.02,35.6,40.35,Smoke,338,False,None,0
2024-04-21,Gastroenteritis,3,1.0,34.39,67.08,Haze,151,False,None,0
2024-04-23,Respiratory Infection,4,0.83,28.63,76.77,Rain,63,False,None,0
2024-04-24,Diabetes,2,0.93,40.54,52.38,Clear,96,False,None,0
2024-04-24,Respiratory Infection,4,0.86,37.36,57.68,Haze,194,False,None,0
2024-04-24,Heart Disease,3,0.86,33.45,53.21,Clear,73,False,None,0
2024-04-25,Kidney Disease,2,0.87,35.86,62.17,Haze,178,False,None,0
2024-04-25,Diabetes,3,1.11,33.52,51.25,Haze,230,False,None,0
2024-04-26,Respiratory Infection,6,0.84,37.96,59.11,Haze,240,False,None,0
2024-04-26,Heart Disease,2,1.11,29.37,21.78,Sunny,82,False,None,0
2024-04-26,Hypertension,2,0.97,36.55,52.26,Haze,165,False,None,0
2024-04-27,Respiratory Infection,4,0.94,32.84,56.07,Haze,221,False,None,0
2024-04-28,Diabetes,2,0.98,34.1,62.87,Haze,177,False,None,0
2024-04-28,Kidney Disease,2,0.9,38.49,37.65,Smoke,248,False,None,0
2024-04-29,Heart Disease,3,1.18,36.43,52.7,Haze,196,False,None,0
2024-04-29,Kidney Disease,2,0.87,33.35,57.47,Haze,183,False,None,0
2024-04-29,Hypertension,2,0.98,34.1,38.98,Sunny,88,False,None,0
2024-04-30,Malaria,1,0.9,41.3,21.81,Sunny,84,False,None,0
2024-04-30,Gastroenteritis,2,1.06,35.11,90.55,Rain,57,False,None,0
2024-04-30,Kidney Disease,2,1.04,34.3,64.41,Haze,201,False,None,0
2024-05-01,Heart Disease,4,0.85,34.16,76.3,Rain,71,False,None,0
